iteration,feature_selector,classification_model,best_model_n_features,selected_features,best_params,accuracy_train,precision_train,recall_train,f1_train,accuracy_test,precision_test,recall_test,f1_test,false_negative_test,false_positive_test
31,ENNS,XGB,6,"Pattern_305 (0.6194),Pattern_5513 (0.2404),Pattern_1496 (0.0724),Pattern_2154 (0.0388),Pattern_1139 (0.0290),Pattern_779 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:6",0.890625,0.9655172413793104,0.6829268292682927,0.8000000000000002,0.84375,0.8571428571428571,0.6,0.7058823529411764,"MSK2191,E32,CDC344,E46",MSK800
32,Logit,RFC,2,"Pattern_2154 (0.5474),Pattern_573 (0.4526)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:2",0.859375,0.7948717948717948,0.7560975609756098,0.7749999999999999,0.78125,0.6363636363636364,0.7,0.6666666666666666,"E30,MSK807,MSK2384","MSK813,E39,CDC340,MSK1324"
32,Logit,XGB,2,"Pattern_573 (0.5818),Pattern_2154 (0.4182)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.8125,0.7,0.7,0.7,"E30,MSK807,MSK2384","MSK813,CDC340,MSK1324"
32,Lasso,RFC,2,"Pattern_2154 (0.5943),Pattern_5814 (0.4057)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:2",0.859375,0.8108108108108109,0.7317073170731707,0.7692307692307694,0.8125,0.7,0.7,0.7,"E30,MSK807,MSK2384","MSK813,CDC340,MSK1324"
32,Lasso,XGB,2,"Pattern_5814 (0.5306),Pattern_2154 (0.4694)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.8125,0.7,0.7,0.7,"E30,MSK807,MSK2384","MSK813,CDC340,MSK1324"
32,ENNS,RFC,4,"Pattern_2154 (0.4431),Pattern_4409 (0.2258),Pattern_4579 (0.1984),Pattern_5814 (0.1328)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:4",0.8671875,0.8157894736842105,0.7560975609756098,0.7848101265822786,0.78125,0.6363636363636364,0.7,0.6666666666666666,"E30,MSK807,MSK2384","MSK813,E39,CDC340,MSK1324"
32,ENNS,XGB,2,"Pattern_4409 (0.5515),Pattern_2154 (0.4485)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.8125,0.7,0.7,0.7,"E30,MSK807,MSK2384","MSK813,CDC340,MSK1324"
33,Logit,RFC,8,"Pattern_2154 (0.2524),Pattern_4376 (0.1332),Pattern_4466 (0.1281),Pattern_543 (0.1236),Pattern_604 (0.1177),Pattern_1332 (0.1009),Pattern_573 (0.0886),Pattern_395 (0.0555)","classifier__max_depth:4,classifier__max_features:sqrt,classifier__max_samples:1.0,feature_selector__n_features:8",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.8125,0.7,0.7,0.7,"FM14,E30,E34","CDC340,MSK813,UWM1206"
33,Logit,XGB,6,"Pattern_4376 (0.3485),Pattern_2154 (0.2558),Pattern_604 (0.2039),Pattern_543 (0.1709),Pattern_1332 (0.0108),Pattern_573 (0.0101)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:6",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.78125,0.6666666666666666,0.6,0.631578947368421,"FM14,E30,E34,GL105","CDC340,MSK813,UWM1206"
33,Lasso,RFC,2,"Pattern_2154 (0.5541),Pattern_4376 (0.4459)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:1.0,feature_selector__n_features:2",0.8515625,0.75,0.8048780487804879,0.7764705882352942,0.8125,0.7,0.7,0.7,"FM14,E30,E34","CDC340,MSK813,UWM1206"
33,Lasso,XGB,4,"Pattern_2154 (0.8557),Pattern_5802 (0.0764),Pattern_4751 (0.0420),Pattern_4376 (0.0259)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.3,classifier__max_depth:4,feature_selector__n_features:4",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.78125,0.6666666666666666,0.6,0.631578947368421,"FM14,E30,E34,GL105","CDC340,MSK813,UWM1206"
33,ENNS,RFC,4,"Pattern_2154 (0.6203),Pattern_604 (0.1962),Pattern_4466 (0.1563),Pattern_1 (0.0271)","classifier__max_depth:2,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:4",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.78125,0.6666666666666666,0.6,0.631578947368421,"FM14,E30,E34,GL105","CDC340,MSK813,UWM1206"
33,ENNS,XGB,8,"Pattern_2154 (0.5306),Pattern_4466 (0.1857),Pattern_604 (0.1731),Pattern_543 (0.0858),Pattern_3888 (0.0248),Pattern_922 (0.0000),Pattern_415 (0.0000),Pattern_1 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:8",0.8828125,0.8421052631578947,0.7804878048780488,0.810126582278481,0.78125,0.6666666666666666,0.6,0.631578947368421,"FM14,E30,E34,GL105","CDC340,MSK813,UWM1206"
34,Logit,RFC,10,"Pattern_4376 (0.1589),Pattern_4466 (0.1296),Pattern_2154 (0.1204),Pattern_1139 (0.1174),Pattern_543 (0.0963),Pattern_573 (0.0915),Pattern_5811 (0.0776),Pattern_832 (0.0753),Pattern_395 (0.0710),Pattern_604 (0.0620)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:10",0.84375,0.7837837837837838,0.7073170731707317,0.7435897435897435,0.875,0.8,0.8,0.8000000000000002,"MSK2191,E32","UWM1206,MSK814"
34,Logit,XGB,10,"Pattern_604 (0.4858),Pattern_4466 (0.1850),Pattern_2154 (0.1481),Pattern_1139 (0.0446),Pattern_543 (0.0334),Pattern_573 (0.0289),Pattern_4376 (0.0226),Pattern_832 (0.0218),Pattern_395 (0.0191),Pattern_5811 (0.0107)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:10",0.875,0.8571428571428571,0.7317073170731707,0.7894736842105263,0.875,0.8,0.8,0.8000000000000002,"MSK2191,E32","UWM1206,MSK814"
34,Lasso,RFC,10,"Pattern_4376 (0.2586),Pattern_4466 (0.1495),Pattern_4470 (0.1150),Pattern_5816 (0.1134),Pattern_6367 (0.0789),Pattern_2547 (0.0697),Pattern_212 (0.0677),Pattern_1981 (0.0621),Pattern_610 (0.0587),Pattern_5513 (0.0263)","classifier__max_depth:6,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:10",0.953125,0.9487179487179488,0.902439024390244,0.925,0.8125,0.7,0.7,0.7,"MSK2191,E32,CDC344","E43,UWM1206,MSK814"
34,Lasso,XGB,4,"Pattern_5513 (0.3487),Pattern_5816 (0.3475),Pattern_2547 (0.3038),Pattern_4470 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:4",0.8828125,0.9642857142857144,0.6585365853658537,0.782608695652174,0.875,0.875,0.7,0.7777777777777777,"MSK2191,E32,CDC344",UWM1206
34,ENNS,RFC,8,"Pattern_4466 (0.3987),Pattern_543 (0.2877),Pattern_4404 (0.0870),Pattern_415 (0.0832),Pattern_5513 (0.0540),Pattern_5845 (0.0487),Pattern_1 (0.0259),Pattern_4435 (0.0148)","classifier__max_depth:4,classifier__max_features:None,classifier__max_samples:0.5,feature_selector__n_features:8",0.890625,0.9655172413793104,0.6829268292682927,0.8000000000000002,0.90625,0.8888888888888888,0.8,0.8421052631578948,"MSK2191,E32",UWM1206
34,ENNS,XGB,2,"Pattern_543 (0.5407),Pattern_4466 (0.4593)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.84375,0.8387096774193549,0.6341463414634146,0.7222222222222222,0.84375,0.7777777777777778,0.7,0.7368421052631577,"MSK2191,E32,CDC344","UWM1206,MSK814"
35,Logit,RFC,8,"Pattern_2154 (0.2354),Pattern_4376 (0.1331),Pattern_543 (0.1207),Pattern_1139 (0.1153),Pattern_573 (0.1126),Pattern_5064 (0.1068),Pattern_395 (0.0883),Pattern_604 (0.0878)","classifier__max_depth:4,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:8",0.8828125,0.8611111111111112,0.7560975609756098,0.8051948051948052,0.875,0.875,0.7,0.7777777777777777,"UWM1207,E7,E34",UWM1206
35,Logit,XGB,8,"Pattern_4376 (0.4174),Pattern_2154 (0.2836),Pattern_573 (0.1092),Pattern_604 (0.0506),Pattern_1139 (0.0439),Pattern_543 (0.0421),Pattern_5064 (0.0342),Pattern_395 (0.0191)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:8",0.8828125,0.8611111111111112,0.7560975609756098,0.8051948051948052,0.875,0.875,0.7,0.7777777777777777,"UWM1207,E7,E34",UWM1206
35,Lasso,RFC,10,"Pattern_4376 (0.2819),Pattern_2154 (0.2344),Pattern_4470 (0.0867),Pattern_4020 (0.0735),Pattern_1613 (0.0665),Pattern_2547 (0.0661),Pattern_2257 (0.0536),Pattern_1981 (0.0535),Pattern_610 (0.0520),Pattern_5513 (0.0317)","classifier__max_depth:6,classifier__max_features:None,classifier__max_samples:1.0,feature_selector__n_features:10",0.96875,0.951219512195122,0.951219512195122,0.951219512195122,0.8125,0.8333333333333334,0.5,0.625,"UWM1207,E7,E34,E67,CDC344",UWM1206
35,Lasso,XGB,4,"Pattern_4376 (0.3192),Pattern_2547 (0.2711),Pattern_2154 (0.2107),Pattern_5513 (0.1990)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:4",0.8984375,0.9117647058823528,0.7560975609756098,0.8266666666666665,0.78125,0.7142857142857143,0.5,0.588235294117647,"UWM1207,E7,E34,E67,CDC344","UWM1206,CDC340"
35,ENNS,RFC,4,"Pattern_4376 (0.4484),Pattern_2154 (0.3986),Pattern_5849 (0.1221),Pattern_4332 (0.0308)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:4",0.859375,0.7674418604651163,0.8048780487804879,0.7857142857142858,0.78125,0.6363636363636364,0.7,0.6666666666666666,"UWM1207,E7,E34","UWM1206,E1,MSK814,CDC340"
35,ENNS,XGB,2,"Pattern_4376 (0.8855),Pattern_2154 (0.1145)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:2",0.859375,0.7674418604651163,0.8048780487804879,0.7857142857142858,0.78125,0.6363636363636364,0.7,0.6666666666666666,"UWM1207,E7,E34","UWM1206,E1,MSK814,CDC340"
36,Logit,RFC,8,"Pattern_573 (0.1883),Pattern_1332 (0.1667),Pattern_543 (0.1460),Pattern_2154 (0.1170),Pattern_4376 (0.1008),Pattern_4409 (0.0989),Pattern_6081 (0.0934),Pattern_3906 (0.0888)","classifier__max_depth:6,classifier__max_features:sqrt,classifier__max_samples:1.0,feature_selector__n_features:8",0.875,0.8205128205128205,0.7804878048780488,0.8,0.75,0.6,0.6,0.6,"GL122,E7,MSK2384,E32","E39,MSK2386,E27,E1"
36,Logit,XGB,10,"Pattern_573 (0.3485),Pattern_543 (0.2816),Pattern_4409 (0.1611),Pattern_2154 (0.0717),Pattern_6081 (0.0547),Pattern_1332 (0.0514),Pattern_6517 (0.0216),Pattern_3906 (0.0047),Pattern_1250 (0.0033),Pattern_4376 (0.0014)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:10",0.8828125,0.8611111111111112,0.7560975609756098,0.8051948051948052,0.75,0.625,0.5,0.5555555555555556,"GL122,E7,MSK2384,MSK2161,E32","E39,E27,E1"
36,Lasso,RFC,6,"Pattern_573 (0.4989),Pattern_4470 (0.1365),Pattern_1981 (0.0966),Pattern_667 (0.0943),Pattern_212 (0.0894),Pattern_6541 (0.0844)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.90625,0.9142857142857144,0.7804878048780488,0.8421052631578947,0.78125,0.6666666666666666,0.6,0.631578947368421,"GL122,E7,MSK2384,E32","E39,E27,E1"
36,Lasso,XGB,6,"Pattern_573 (1.0000),Pattern_667 (0.0000),Pattern_6541 (0.0000),Pattern_4470 (0.0000),Pattern_212 (0.0000),Pattern_1981 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:6",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.78125,0.6666666666666666,0.6,0.631578947368421,"GL122,E7,MSK2384,E32","E39,E27,E1"
36,ENNS,RFC,10,"Pattern_573 (0.2923),Pattern_543 (0.2691),Pattern_2154 (0.2107),Pattern_4052 (0.0911),Pattern_5849 (0.0566),Pattern_641 (0.0321),Pattern_639 (0.0318),Pattern_5909 (0.0114),Pattern_545 (0.0025),Pattern_653 (0.0023)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:10",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.78125,0.6666666666666666,0.6,0.631578947368421,"GL122,E7,MSK2384,E32","E39,E27,E1"
36,ENNS,XGB,4,"Pattern_5849 (0.7293),Pattern_573 (0.1543),Pattern_641 (0.0752),Pattern_543 (0.0411)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:4",0.859375,0.8285714285714286,0.7073170731707317,0.7631578947368421,0.78125,0.6666666666666666,0.6,0.631578947368421,"GL122,E7,MSK2384,E32","E39,E27,E1"
37,Logit,RFC,10,"Pattern_4376 (0.1467),Pattern_4357 (0.1207),Pattern_4466 (0.1192),Pattern_1139 (0.1137),Pattern_543 (0.1020),Pattern_5064 (0.0959),Pattern_573 (0.0849),Pattern_1332 (0.0830),Pattern_604 (0.0727),Pattern_395 (0.0612)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:10",0.8359375,0.7777777777777778,0.6829268292682927,0.7272727272727273,0.90625,0.8181818181818182,0.9,0.8571428571428572,E32,"E27,MSK814"
37,Logit,XGB,6,"Pattern_4376 (0.3202),Pattern_573 (0.3107),Pattern_395 (0.1744),Pattern_543 (0.0908),Pattern_1139 (0.0664),Pattern_4357 (0.0375)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:6",0.8359375,0.7777777777777778,0.6829268292682927,0.7272727272727273,0.90625,0.8181818181818182,0.9,0.8571428571428572,E32,"E27,MSK814"
37,Lasso,RFC,6,"Pattern_4376 (0.2532),Pattern_1139 (0.2141),Pattern_5814 (0.2036),Pattern_4054 (0.1447),Pattern_2547 (0.0993),Pattern_5849 (0.0850)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.84375,0.7837837837837838,0.7073170731707317,0.7435897435897435,0.875,0.8,0.8,0.8000000000000002,"CDC344,E32","E27,MSK814"
37,Lasso,XGB,6,"Pattern_5849 (0.8344),Pattern_2547 (0.0649),Pattern_1139 (0.0317),Pattern_4054 (0.0310),Pattern_5814 (0.0246),Pattern_4376 (0.0134)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:6",0.8671875,0.875,0.6829268292682927,0.767123287671233,0.875,0.875,0.7,0.7777777777777777,"CDC344,E32,MSK2448",E27
37,ENNS,RFC,8,"Pattern_5814 (0.2530),Pattern_4376 (0.2440),Pattern_6517 (0.1758),Pattern_5849 (0.1506),Pattern_5303 (0.0910),Pattern_4330 (0.0521),Pattern_2083 (0.0252),Pattern_51 (0.0081)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:8",0.8515625,0.7894736842105263,0.7317073170731707,0.7594936708860759,0.90625,0.8181818181818182,0.9,0.8571428571428572,E32,"E10,E27"
37,ENNS,XGB,10,"Pattern_5303 (0.7273),Pattern_5849 (0.1671),Pattern_4330 (0.0730),Pattern_6530 (0.0132),Pattern_4376 (0.0108),Pattern_5814 (0.0080),Pattern_6517 (0.0006),Pattern_6743 (0.0000),Pattern_51 (0.0000),Pattern_2083 (0.0000)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:10",0.875,0.8787878787878788,0.7073170731707317,0.7837837837837839,0.84375,0.7777777777777778,0.7,0.7368421052631577,"MSK2161,E32,MSK2448","E10,E27"
38,Logit,RFC,8,"Pattern_2154 (0.1602),Pattern_4020 (0.1486),Pattern_1139 (0.1378),Pattern_4376 (0.1289),Pattern_573 (0.1250),Pattern_604 (0.1048),Pattern_5064 (0.1036),Pattern_1332 (0.0911)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.75,feature_selector__n_features:8",0.859375,0.8108108108108109,0.7317073170731707,0.7692307692307694,0.84375,0.7777777777777778,0.7,0.7368421052631577,"E34,MSK2191,E36","E1,MSK813"
38,Logit,XGB,10,"Pattern_4376 (0.9244),Pattern_5064 (0.0196),Pattern_2154 (0.0171),Pattern_4020 (0.0163),Pattern_1139 (0.0119),Pattern_573 (0.0051),Pattern_5811 (0.0027),Pattern_604 (0.0020),Pattern_395 (0.0005),Pattern_1332 (0.0005)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:10",0.890625,0.8648648648648649,0.7804878048780488,0.8205128205128206,0.8125,0.75,0.6,0.6666666666666665,"E34,MSK2191,GL105,E36","MSK813,E35"
38,Lasso,RFC,4,"Pattern_4020 (0.3185),Pattern_2154 (0.2632),Pattern_1139 (0.2441),Pattern_5814 (0.1741)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:4",0.875,0.8048780487804879,0.8048780487804879,0.8048780487804877,0.8125,0.75,0.6,0.6666666666666665,"E34,MSK2191,GL105,E36","E1,MSK813"
38,Lasso,XGB,4,"Pattern_2154 (0.4183),Pattern_4020 (0.2155),Pattern_5814 (0.2033),Pattern_1139 (0.1629)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:4",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.84375,0.8571428571428571,0.6,0.7058823529411764,"E34,MSK2191,GL105,E36",MSK813
38,ENNS,RFC,10,"Pattern_4376 (0.2533),Pattern_4020 (0.2364),Pattern_4018 (0.2143),Pattern_4052 (0.1104),Pattern_5849 (0.0855),Pattern_4470 (0.0630),Pattern_610 (0.0137),Pattern_4542 (0.0117),Pattern_64 (0.0069),Pattern_124 (0.0048)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:10",0.84375,0.723404255319149,0.8292682926829268,0.7727272727272727,0.65625,0.4615384615384615,0.6,0.5217391304347826,"E34,MSK2191,GL105,E36","E1,MSK813,E35,E69,E31,E72,E71"
38,ENNS,XGB,8,"Pattern_5849 (0.3985),Pattern_4376 (0.3344),Pattern_4020 (0.1955),Pattern_4052 (0.0716),Pattern_64 (0.0000),Pattern_610 (0.0000),Pattern_4542 (0.0000),Pattern_4470 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:2,feature_selector__n_features:8",0.84375,0.7837837837837838,0.7073170731707317,0.7435897435897435,0.8125,0.75,0.6,0.6666666666666665,"E34,MSK2191,GL105,E36","E1,MSK813"
39,Logit,RFC,8,"Pattern_2154 (0.1840),Pattern_4376 (0.1535),Pattern_4466 (0.1459),Pattern_573 (0.1253),Pattern_1139 (0.1177),Pattern_543 (0.1110),Pattern_604 (0.0824),Pattern_1332 (0.0801)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:8",0.84375,0.7837837837837838,0.7073170731707317,0.7435897435897435,0.875,0.8,0.8,0.8000000000000002,"MSK2199,E32","E1,MSK814"
39,Logit,XGB,6,"Pattern_4376 (0.4353),Pattern_4466 (0.2579),Pattern_2154 (0.2151),Pattern_543 (0.0447),Pattern_1139 (0.0355),Pattern_573 (0.0115)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:6",0.8671875,0.8333333333333334,0.7317073170731707,0.7792207792207793,0.875,0.875,0.7,0.7777777777777777,"MSK2199,E32,E38",MSK814
39,Lasso,RFC,10,"Pattern_4376 (0.2602),Pattern_2154 (0.2325),Pattern_4054 (0.1487),Pattern_5845 (0.1154),Pattern_5849 (0.1129),Pattern_2271 (0.0351),Pattern_5303 (0.0313),Pattern_4470 (0.0310),Pattern_1561 (0.0180),Pattern_667 (0.0151)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.75,feature_selector__n_features:10",0.8515625,0.7894736842105263,0.7317073170731707,0.7594936708860759,0.875,0.8,0.8,0.8000000000000002,"MSK2199,E32","E1,MSK814"
39,Lasso,XGB,2,"Pattern_4376 (0.9506),Pattern_2154 (0.0494)","classifier__colsample_bytree:1.0,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.8359375,0.8125,0.6341463414634146,0.7123287671232876,0.90625,1.0,0.7,0.8235294117647058,"MSK2199,E32,E38",
39,ENNS,RFC,10,"Pattern_4376 (0.3209),Pattern_2154 (0.2757),Pattern_5849 (0.1731),Pattern_6743 (0.0527),Pattern_4327 (0.0499),Pattern_4264 (0.0415),Pattern_5979 (0.0409),Pattern_4332 (0.0343),Pattern_405 (0.0057),Pattern_6143 (0.0053)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.75,feature_selector__n_features:10",0.8515625,0.775,0.7560975609756098,0.7654320987654322,0.875,0.8,0.8,0.8000000000000002,"MSK2199,E38","MSK814,MSK1324"
39,ENNS,XGB,10,"Pattern_5849 (0.3304),Pattern_4264 (0.2866),Pattern_4327 (0.2326),Pattern_5979 (0.0989),Pattern_4376 (0.0286),Pattern_2154 (0.0229),Pattern_6743 (0.0000),Pattern_6143 (0.0000),Pattern_4332 (0.0000),Pattern_405 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:4,feature_selector__n_features:10",0.875,0.8787878787878788,0.7073170731707317,0.7837837837837839,0.8125,0.75,0.6,0.6666666666666665,"MSK2199,E32,MSK2640,MSK808","E1,MSK814"
40,Logit,RFC,6,"Pattern_2154 (0.2446),Pattern_543 (0.1698),Pattern_4466 (0.1579),Pattern_4376 (0.1562),Pattern_604 (0.1508),Pattern_573 (0.1206)","classifier__max_depth:4,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.875,0.8571428571428571,0.7317073170731707,0.7894736842105263,0.84375,0.8571428571428571,0.6,0.7058823529411764,"MSK2199,GL62,E46,GL105",MSK1666
40,Logit,XGB,2,"Pattern_2154 (0.6046),Pattern_4376 (0.3954)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.1,classifier__max_depth:2,feature_selector__n_features:2",0.8515625,0.8055555555555556,0.7073170731707317,0.7532467532467532,0.84375,0.7777777777777778,0.7,0.7368421052631577,"MSK2199,E46,GL105","MSK1666,CDC340"
40,Lasso,RFC,4,"Pattern_2154 (0.4546),Pattern_543 (0.3455),Pattern_2194 (0.1276),Pattern_2257 (0.0723)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:4",0.8828125,0.8611111111111112,0.7560975609756098,0.8051948051948052,0.875,0.875,0.7,0.7777777777777777,"MSK2199,GL62,E46",MSK1666
40,Lasso,XGB,6,"Pattern_2154 (0.4434),Pattern_4466 (0.2614),Pattern_2194 (0.1590),Pattern_543 (0.1361),Pattern_6344 (0.0000),Pattern_2257 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.03,classifier__max_depth:4,feature_selector__n_features:6",0.8828125,0.8611111111111112,0.7560975609756098,0.8051948051948052,0.875,0.875,0.7,0.7777777777777777,"MSK2199,GL62,E46",MSK1666
40,ENNS,RFC,6,"Pattern_2154 (0.4272),Pattern_604 (0.3855),Pattern_5036 (0.0635),Pattern_5303 (0.0601),Pattern_415 (0.0359),Pattern_1 (0.0278)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:6",0.8515625,0.7619047619047619,0.7804878048780488,0.7710843373493976,0.875,0.8,0.8,0.8000000000000002,"MSK2199,E46","MSK1666,CDC340"
40,ENNS,XGB,2,"Pattern_604 (0.5633),Pattern_2154 (0.4367)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:2",0.8515625,0.8055555555555556,0.7073170731707317,0.7532467532467532,0.84375,0.7777777777777778,0.7,0.7368421052631577,"MSK2199,E46,GL105","MSK1666,CDC340"
41,Logit,RFC,8,"Pattern_2154 (0.1949),Pattern_4376 (0.1568),Pattern_543 (0.1502),Pattern_573 (0.1179),Pattern_1139 (0.1176),Pattern_1332 (0.1111),Pattern_5811 (0.0835),Pattern_4357 (0.0680)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:8",0.8984375,0.868421052631579,0.8048780487804879,0.8354430379746836,0.75,0.6,0.6,0.6,"MSK2199,E54,FM14,UWM1207","UWM1206,MSK1666,MSK620,CDC339"
41,Logit,XGB,4,"Pattern_4376 (0.4835),Pattern_2154 (0.4392),Pattern_543 (0.0544),Pattern_1332 (0.0229)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:4",0.875,0.8205128205128205,0.7804878048780488,0.8,0.71875,0.5454545454545454,0.6,0.5714285714285713,"MSK2199,E54,FM14,UWM1207","UWM1206,MSK1324,MSK1666,MSK620,CDC339"
41,Lasso,RFC,2,"Pattern_2154 (0.5104),Pattern_4376 (0.4896)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.5,feature_selector__n_features:2",0.8828125,0.8095238095238095,0.8292682926829268,0.8192771084337348,0.6875,0.5,0.6,0.5454545454545454,"MSK2199,E54,FM14,UWM1207","UWM1206,MSK1324,MSK1666,MSK620,E60,CDC339"
41,Lasso,XGB,4,"Pattern_2154 (0.4851),Pattern_543 (0.3664),Pattern_4376 (0.1484),Pattern_5141 (0.0000)","classifier__colsample_bytree:0.5,classifier__learning_rate:0.3,classifier__max_depth:2,feature_selector__n_features:4",0.875,0.8205128205128205,0.7804878048780488,0.8,0.71875,0.5454545454545454,0.6,0.5714285714285713,"MSK2199,E54,FM14,UWM1207","UWM1206,MSK1324,MSK1666,MSK620,CDC339"
41,ENNS,RFC,6,"Pattern_2154 (0.2991),Pattern_4376 (0.2784),Pattern_543 (0.2488),Pattern_1332 (0.1547),Pattern_132 (0.0145),Pattern_19 (0.0045)","classifier__max_depth:2,classifier__max_features:sqrt,classifier__max_samples:0.75,feature_selector__n_features:6",0.8828125,0.8611111111111112,0.7560975609756098,0.8051948051948052,0.75,0.6,0.6,0.6,"MSK2199,E54,FM14,UWM1207","UWM1206,MSK1666,MSK620,CDC339"
